Name,Lat,Lng,,,,,,,
"موصل, مزار الشيخ حسن فردوس",36.4311558,43.2968445,,,,,,,
"موصل, مخازن تبريد الكندي",36.4309645,43.1010783,,,,,,,
"موصل, مقبرة الدراويش الصغيرة",36.4309197,43.2964563,,,,,,,
"موصل, حسام السويداني",36.430915,43.194756,,,,,,,
"موصل, الموصل - الشلاشلات",36.4308269,43.2006432,,,,,,,
"موصل, جامع عمر بن عبد العزيز",36.4308263,43.1588508,,,,,,,
"موصل, مكتب الصفوة لتجارة العقار بادارة ابو براهيم",36.4308261,43.1364481,,,,,,,
"موصل, حي التعليم العالي",36.4307855,43.1158205,,,,,,,
"موصل, AFMS.VET",36.4307652,43.1153769,,,,,,,
"موصل, yousif alhaj",36.4306583,43.0882,,,,,,,
"موصل, سنتر التعليم للادوات المنزلية",36.4305625,43.1135625,,,,,,,
"موصل, كوافير دشتاوي : barber shop",36.4305445,43.1135942,,,,,,,
"موصل, مول النخيل",36.4305301,43.113628,,,,,,,
"موصل, ماركت العبيدي",36.4305287,43.1136297,,,,,,,
"موصل, مخزن سيراميك الياقوت والمرجان",36.4302707,43.0977086,,,,,,,
"موصل, مجمع أحمد الطائي",36.4302212,43.1594288,,,,,,,
"موصل, ابو زينه العبيدي",36.4301696,43.0949536,,,,,,,
"موصل, ملا نزار العشاني",36.4300503,43.2983523,,,,,,,
"موصل, جامع الياسين",36.4300274,43.1200928,,,,,,,
"موصل, انترنت دبي",36.4298735,43.0906288,,,,,,,
"موصل, مزرعة الحاج علي حسين نقي",36.4298496,43.035652,,,,,,,
"موصل, كومبه بابا",36.429828,43.2973216,,,,,,,
"موصل, جامع العباس بن عبد المطلب",36.4298005,43.1927178,,,,,,,
"موصل, حي التربيه (الكندي)",36.4297986,43.1496369,,,,,,,
"موصل, مستوصف العباسية",36.4297274,43.1923511,,,,,,,
"موصل, مدرسة الذرى الابتدائية",36.4296727,43.1072944,,,,,,,
"موصل, دبي لخدمات الإنترنت",36.429646,43.0910212,,,,,,,
"موصل, مجمع الملك",36.4296419,43.0909432,,,,,,,
"موصل, علي العفري",36.4296079,43.1149847,,,,,,,
"موصل, تربية الكندي",36.4295971,43.148028,,,,,,,
"موصل, عباس جارو",36.429574,43.2986222,,,,,,,
"موصل, علي الجبوري",36.4295688,43.1149451,,,,,,,
"موصل, سفيان الدندني",36.4295588,43.1208098,,,,,,,
"موصل, مولدة العباسية",36.4295572,43.1922692,,,,,,,
"موصل, ڤيلا الحاج وطبان صلبي الحديدي",36.4295429,43.1868871,,,,,,,
"موصل, مسجد وحسينية فاطمة الزهراء عليها السلام",36.4295209,43.2972874,,,,,,,
"موصل, وسام للاستثمار العقاري",36.4295111,43.1568198,,,,,,,
"موصل, ابو رواء",36.4295006,43.1884059,,,,,,,
"موصل, اسواق فخري",36.4294778,43.193318,,,,,,,
"موصل, قاعة جعفر الصادق عليه السلام المركزية/الدراويش",36.4294364,43.2972783,,,,,,,
"موصل, اسواق عبدالرحمن",36.429432,43.1916248,,,,,,,
"موصل, مكتب علي البدراني للصيانه الهواتف المحموله والاجهزة الوحيه",36.4292136,43.1067637,,,,,,,
"موصل, حلاقة ابن النقيب",36.4291984,43.156728,,,,,,,
"موصل, معمل غاز",36.4291453,43.2077295,,,,,,,
"موصل, جامع المرحوم احمد حسين شمام",36.4291407,43.088849,,,,,,,
"موصل, Ehab",36.429138,43.1203971,,,,,,,
"موصل, ڤيلا ملا طه طيمش الحديدي",36.4290581,43.1864847,,,,,,,
"موصل, المؤمن للتسوق",36.4290518,43.2037491,,,,,,,
"موصل, مكتب اليمامة للعقارات",36.4289692,43.2037132,,,,,,,
"موصل, جامع عز الدين حمودي",36.4289624,43.1000884,,,,,,,
"موصل, ليالي كوفي",36.4289098,43.1569057,,,,,,,
"موصل, مولدة الملايين الثانية",36.4288917,43.1021167,,,,,,,
"موصل, Al-Eskan Al'uwlaa neighborhood",36.4288677,43.1376906,,,,,,,
"موصل, فواز ألكناص",36.4288097,43.1393358,,,,,,,
"موصل, Muhammad Faiq Mosque",36.4287598,43.203501,,,,,,,
"موصل, ابو رياض القصاب",36.428694,43.1015445,,,,,,,
"موصل, مخزن",36.4286805,43.2050228,,,,,,,
"موصل, اسواق بيبي",36.4286748,43.1063738,,,,,,,
"موصل, بيت ابو نازك",36.4286534,43.1065004,,,,,,,
"موصل, Jame’ Beit Allah",36.428653,43.1136477,,,,,,,
"موصل, مزرعة الجحيش",36.4286323,43.1035265,,,,,,,
"موصل, دكان احمد",36.4284634,43.1886623,,,,,,,
"موصل, مديرية گمـــــــرك المنطقة الشمالية",36.4284622,43.1044717,,,,,,,
"موصل, ازاد المصور",36.4282992,43.107962,,,,,,,
"موصل, اسواق نسائي",36.4282931,43.1894288,,,,,,,
"موصل, سوبر ماركت ابو جاسم",36.4282507,43.1897946,,,,,,,
"موصل, ابو مهند الحريثي",36.42822,43.10055,,,,,,,
"موصل, احمد الطائي ابو مهند",36.4281587,43.1005884,,,,,,,
"موصل, حـلاقة جـود",36.4281519,43.1005906,,,,,,,
"موصل, مزرعة ابو عمار الحديدي",36.4280045,43.1885819,,,,,,,
"موصل, مكتب ابو هيفاء",36.4279647,43.1069803,,,,,,,
"موصل, Abo Nawras",36.4279647,43.1069803,,,,,,,
"موصل, Turnkey construction",36.4279647,43.1069803,,,,,,,
"موصل, ماركت ألاخوين",36.4279451,43.15634,,,,,,,
"موصل, فيصل الطارف الشمري",36.4278156,43.100224,,,,,,,
"موصل, حلاقة محمد",36.4278099,43.2978204,,,,,,,
"موصل, Mercedes-Benz",36.4277476,43.2970199,,,,,,,
"موصل, بيت التعليم",36.4277237,43.1208236,,,,,,,
"موصل, صيدلية كرم اسباهي حسين",36.4277096,43.1578441,,,,,,,
"موصل, محلة الحديدين",36.4277075,43.188753,,,,,,,
"موصل, كشك حمودي",36.4276013,43.1092586,,,,,,,
"موصل, محمدرشيددوسكي",36.4275698,43.1570945,,,,,,,
"موصل, مكتب جنئ للعقارات والمقاولات العامة",36.4275628,43.0933926,,,,,,,
"موصل, مزعة زيد(ابو اسامه)",36.4275464,43.1890821,,,,,,,
"موصل, بيتنا",36.4275375,43.1593281,,,,,,,
"موصل, مدرسة بعويزة للبنين",36.4275362,43.159322,,,,,,,
"موصل, جامع الرحمن",36.4275316,43.1905362,,,,,,,
"موصل, اسواق عباس الشرابي",36.4275312,43.1089171,,,,,,,
"موصل, ابو سديم اللهيبي",36.4274962,43.0923053,,,,,,,
"موصل, كوافير المثالي",36.427467,43.1589498,,,,,,,
"موصل, أسواق وليد الطائي",36.4274478,43.1089354,,,,,,,
"موصل, مخازن الحسين",36.4274375,43.1949375,,,,,,,
"موصل, مولدة بعويزة",36.4274297,43.1584774,,,,,,,
"موصل, مزرعة الحسين",36.4273835,43.1966845,,,,,,,
"موصل, ازهر الازهيري للسيرميك",36.4272599,43.1636865,,,,,,,
"موصل, حي الملايين الأولى",36.4272326,43.0928136,,,,,,,
"موصل, جامع الانوار المحمدية",36.4272192,43.1074055,,,,,,,
"موصل, مزرعة آل الحاج شاهين",36.4272186,43.1883492,,,,,,,
"موصل, م.ابراهيم السنجري",36.4271722,43.0923013,,,,,,,
"موصل, مسجد الكمرك",36.4268712,43.1047243,,,,,,,
"موصل, دورة دا عيزة",36.4268476,43.2978565,,,,,,,
"موصل, أسواق الشباب الزهراء عليها السلام",36.4268427,43.2983639,,,,,,,
"موصل, محمد العيد",36.4267673,43.0996774,,,,,,,
"موصل, مظيف قبيلة بني هلال",36.4267595,43.2024616,,,,,,,
"موصل, دكان غانم البدراني",36.4267541,43.1632797,,,,,,,
"موصل, مكتب الغزالي لتصوير والاستنساخ",36.4266653,43.2984649,,,,,,,
"موصل, أسواق قتيبة",36.4265661,43.0925867,,,,,,,
"موصل, افران حارث العزاوي",36.4265661,43.0925867,,,,,,,
"موصل, جامع لله ما في السموات والأرض",36.4265145,43.0930416,,,,,,,
"موصل, قصابة الزيتون",36.4264476,43.1060443,,,,,,,
"موصل, مسجد القصواء",36.4264333,43.1462291,,,,,,,
"موصل, مكتب ال راكان",36.425609,43.1055704,,,,,,,
"موصل, سنتر ماشاء الله",36.4254694,43.1587672,,,,,,,
"موصل, مركز صحي سادة وبعويزة",36.4253798,43.1588127,,,,,,,
"موصل, منظومه محمد يوسف لخدمه الانترنيت",36.4252966,43.099434,,,,,,,
"موصل, بيت اخويه يونس",36.4251875,43.1466875,,,,,,,
"موصل, Timmart",36.425122,43.1066387,,,,,,,
"موصل, ريبيتر إسماعيل للخدمات الانترنت",36.4250629,43.297437,,,,,,,
"موصل, خياطة المصطفى",36.424957,43.158907,,,,,,,
"موصل, بيت ابو أيمن",36.4249427,43.0908662,,,,,,,
"موصل, المدرسة الصينية الجديدة",36.4248766,43.1589878,,,,,,,
"موصل, مكتب قيس العدواني",36.4248505,43.1589163,,,,,,,
"موصل, بيت افندي",36.4247496,43.088875,,,,,,,
"موصل, فيلا العباسية السياحية",36.4246793,43.183372,,,,,,,
"موصل, جمعية الماء للاسكان",36.4246561,43.1446665,,,,,,,
"موصل, جامع الحاج موفق شيت",36.4246221,43.0884346,,,,,,,
"موصل, البيت",36.4243086,43.0886089,,,,,,,
"موصل, اسواق الزهراء",36.4242556,43.233234,,,,,,,
"موصل, مركز شرطة بعويزة الجديد",36.424192,43.158716,,,,,,,
"موصل, القريه ساده بعويزه",36.4241322,43.1768148,,,,,,,
"موصل, ابنيان سبهان/حقل دواجن سابقا",36.4240917,43.1544672,,,,,,,
"موصل, مقبرة السادة الأولى",36.4239606,43.160581,,,,,,,
"موصل, مخازن طيبة",36.4239479,43.1544032,,,,,,,
"موصل, Darawish",36.4239113,43.2990119,,,,,,,
"موصل, بيت احمد خضر",36.4238541,43.0887088,,,,,,,
"موصل, AHMET EV",36.4236379,43.0881281,,,,,,,
"موصل, عامر ذنون الجبوري",36.4236291,43.0971145,,,,,,,
"موصل, عقيل محمد تقي",36.4236161,43.1631515,,,,,,,
"موصل, Secondary Baoizh Boys",36.4234941,43.1583316,,,,,,,
"موصل, اسواق زيتونة",36.4234633,43.159138,,,,,,,
"موصل, مجمع السادة الهاشمية",36.4234414,43.0876208,,,,,,,
"موصل, ارض الاجحل",36.4233752,43.1501995,,,,,,,
"موصل, جامع وحسينية يا الله",36.4233656,43.1630892,,,,,,,
"موصل, اسواق مصطفى العدواني",36.4233498,43.1591428,,,,,,,
"موصل, استوديو الاسوار للتصوير",36.4233358,43.1591854,,,,,,,
"موصل, صيدلية شريان الحياة",36.4233338,43.159177,,,,,,,
"موصل, اسواق الكرم",36.4232386,43.0889106,,,,,,,
"موصل, شركة القدس لجزر الدواجن",36.4232177,43.0696511,,,,,,,
"موصل, بيت فائز",36.4231368,43.1505474,,,,,,,
"موصل, موقع مولدات دراويش",36.4230215,43.2985615,,,,,,,
"موصل, مكتب الوارث",36.4229796,43.159648,,,,,,,
"موصل, القيسي",36.4229672,43.2082934,,,,,,,
"موصل, عباس مضمد",36.4229614,43.2340741,,,,,,,
"موصل, مقبرة اورتة خراب",36.4229562,43.2292318,,,,,,,
"موصل, مكتب المنار",36.4229327,43.234103,,,,,,,
"موصل, بيت سعد ابو عزيز",36.422909,43.150159,,,,,,,
"موصل, أسواق ايمن الطائي",36.4229067,43.1611171,,,,,,,
"موصل, مدرسة وانة الإبتدائية للبنات",36.4229067,43.161117,,,,,,,
"موصل, جاسم الدريس",36.4229067,43.161117,,,,,,,
"موصل, بيت احمد ادريس",36.4229067,43.161117,,,,,,,
"موصل, قضاء تلكيف",36.422899,43.1612027,,,,,,,
"موصل, جامع رسول الأعظم",36.4228817,43.2983122,,,,,,,
"موصل, لبيع البانزين والكاز",36.4228399,43.1596764,,,,,,,
"موصل, اسواق الشعب",36.4228315,43.2339035,,,,,,,
"موصل, دار خالد الراوي",36.4228178,43.1512609,,,,,,,
"موصل, حلاقة السفير",36.4228125,43.1589375,,,,,,,
"موصل, محل حمودي لبيع دجاج الحي",36.4227876,43.233996,,,,,,,
"موصل, ثانوية بعويزة للبنات",36.4227588,43.1570626,,,,,,,
"موصل, منظومة البرق لخدمات الانترنت",36.4227584,43.2342042,,,,,,,
"موصل, محل حلاقة عباس",36.4227513,43.1570654,,,,,,,
"موصل, الكندي الثالثة",36.4226875,43.1484375,,,,,,,
"موصل, م. عامر عبد الخالق",36.4226375,43.1484219,,,,,,,
"موصل, مكتب الإيمان للموبايل",36.4225033,43.1595056,,,,,,,
"موصل, مجمع سيد رسل",36.4224375,43.1599375,,,,,,,
"موصل, اسواق الملا",36.4224357,43.2295987,,,,,,,
"موصل, الحاج سامي سعيد",36.4224004,43.1582448,,,,,,,
"موصل, Orta Khrab",36.4223656,43.2343785,,,,,,,
"موصل, حسن الكوياني",36.4223656,43.2343785,,,,,,,
"موصل, بلياردو",36.4223632,43.1599335,,,,,,,
"موصل, السادة المركزية",36.4223197,43.1599825,,,,,,,
"موصل, معمل الفهد للالمنيوم والبلاستك",36.4223183,43.1595992,,,,,,,
"موصل, كوفي شوب العمدة",36.4222901,43.1599272,,,,,,,
"موصل, مسجد الشهيدين عبدالله و صالح چلميران",36.4222517,43.0972541,,,,,,,
"موصل, جامع بصائر الرحمن",36.4222378,43.0916428,,,,,,,
"موصل, مدرسة الدراويش الابتدائية",36.4222327,43.2980149,,,,,,,
"موصل, علي حسين ابو مصطفى",36.4221875,43.1596094,,,,,,,
"موصل, مطحنة الزاهد",36.422187,43.1529353,,,,,,,
"موصل, كازينو روما كافية",36.4221771,43.1595942,,,,,,,
"موصل, ماستر جيم",36.4221768,43.1010953,,,,,,,
"موصل, كوافير حمودي اللهيبي",36.4221669,43.1595521,,,,,,,
"موصل, ثانوية الدراويش للبنين",36.4221507,43.297993,,,,,,,
"موصل, الموصل الرشيدية",36.4220998,43.0927851,,,,,,,
"موصل, مركز البصير للعيون - فرع الموصل",36.4220964,43.1990716,,,,,,,
"موصل, بيت ابو رافع",36.4220879,43.0939733,,,,,,,
"موصل, صيدلية الهبة",36.4220631,43.1597016,,,,,,,
"موصل, مسكن ابو كرم الحيالي",36.4220239,43.0991205,,,,,,,
"موصل, بيت المختار (سلوان سلطان حمريه)",36.4220227,43.0958281,,,,,,,
"موصل, لخدمات النت",36.4220138,43.1556722,,,,,,,
"موصل, قاعة المرحوم عباس علي سعدون",36.4220111,43.2345298,,,,,,,
"موصل, مزرعة الحاج ياسين الجماس",36.4219912,43.186359,,,,,,,
"موصل, منفذ ريان كي",36.4219475,43.0857161,,,,,,,
"موصل, جامع شاهين الرجبو",36.4218352,43.1466444,,,,,,,
"موصل, مولدة الاحبة",36.4217895,43.1446581,,,,,,,
"موصل, Al-Dkhil Mosque",36.4217724,43.197916,,,,,,,
"موصل, مسكن ابو ياسر الخيرو",36.4217616,43.0996829,,,,,,,
"موصل, قاسم حسون",36.4217199,43.1647031,,,,,,,
"موصل, البيت الصحي في الدراويش",36.4217084,43.2987452,,,,,,,
"موصل, حسين محرم الصوفي",36.4217,43.1642009,,,,,,,
"موصل, حسين رشيد حسن",36.4216726,43.1594896,,,,,,,
"موصل, ️ROSES لخدمات الانترنت ️",36.4216446,43.1557824,,,,,,,
"موصل, مقبرة السادة الثانية",36.4215827,43.160642,,,,,,,
"موصل, مجمع السلطان التجاري",36.4214886,43.096503,,,,,,,
"موصل, جامعة الفرقان",36.4213939,43.1235001,,,,,,,
"موصل, قصور العناز",36.421375,43.0937484,,,,,,,
"موصل, اسواق ملا يوسف",36.4213747,43.2335062,,,,,,,
"موصل, بيت (يسر الجبوري)",36.4212857,43.0979555,,,,,,,
"موصل, مدرسة الحوراء الابتدائية للبنات",36.421272,43.1612952,,,,,,,
"موصل, احمد صوفي",36.4212568,43.1670628,,,,,,,
"موصل, جامع وحسينية آل عبدالعزيز",36.4212517,43.1606346,,,,,,,
"موصل, بيت زكي حمو",36.4212469,43.097243,,,,,,,
"موصل, خالد طه الحديدي",36.42121,43.19615,,,,,,,
"موصل, جامع الصواف",36.4212094,43.0984028,,,,,,,
"موصل, حي الملايين",36.4211089,43.0984535,,,,,,,
"موصل, أسواق الساجر",36.4211063,43.0980573,,,,,,,
"موصل, السادة الحيدريه",36.42108,43.1599882,,,,,,,
"موصل, ماركت السادة",36.4210604,43.1600636,,,,,,,
"موصل, ورشة الحافظ المتنقلة",36.4210592,43.1065178,,,,,,,
